,0
vh_charge,3.404453830325177
vl_glycine,1.8304695793127554
vl_hydrophobic,1.61139776552612
vl_charge,1.5981137531742389
vl_polar,1.1523103857258339
vh_proline,-0.9798608975413322
vh_length,-0.8353891370965617
vh_glycine,0.6446668237395344
vh_aromatic,0.5352244727488051
vh_polar,0.5302354282546928
vl_aromatic,-0.4978606797812424
vl_proline,0.38291573052218886
vh_hydrophobic,-0.3345920685796199
vl_length,-0.30414262727185754
vh_cysteine,-0.29480330794426546
