,0
vh_hydrophobic,0.13070239482353377
vl_glycine,0.1057118105527449
vh_polar,0.10131767883351897
vh_charge,-0.07085188209957691
vh_aromatic,0.06953491529121712
vl_hydrophobic,0.06768311719071939
vl_aromatic,0.055198295314338695
vl_charge,-0.05334771209237357
vh_proline,0.051571393099814684
vl_polar,0.04670556234561425
vh_glycine,0.04242174984207838
vl_proline,0.03885590581211816
vh_length,0.03507032369834655
vl_length,0.025573411543380827
vl_cysteine,0.024029373828326962
